SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
DF,17,M,1,2,2,C,C,3,D,B,695.0600000000001
DF,18,M,1,2,1,B,A,4,B,B,524.1800000000001
DF,17,M,1,1,2,C,C,3,D,B,657.5799999999999
DF,18,M,1,2,1,A,A,2,B,B,439.78000000000003
DF,17,M,1,1,2,A,A,4,D,B,616.3399999999999
DF,17,F,1,2,2,C,C,3,D,B,593.8399999999999
DF,18,F,1,1,1,B,C,5,C,B,508.64
DF,17,F,1,2,1,B,A,5,B,B,544.02
DF,18,M,1,2,1,C,C,4,D,B,481.46000000000004
DF,17,F,1,2,1,B,B,4,C,B,601.0600000000001
DF,17,F,1,2,2,C,B,4,D,B,665.42
DF,17,M,2,1,2,C,C,2,C,B,606.96
DF,18,M,1,2,1,B,B,3,B,B,521.5600000000001
DF,18,M,1,1,1,A,B,3,B,B,558.3199999999999
DF,18,F,1,1,1,C,C,5,D,B,487.68
DF,17,F,1,2,1,A,A,5,A,B,488.34
DF,18,M,1,1,1,A,B,4,A,B,562.5600000000001
DF,17,M,1,1,2,C,B,4,D,B,666.7
DF,18,M,1,2,2,A,A,3,A,B,437.7
DF,18,F,1,1,1,A,B,5,B,B,655.24
DF,18,F,1,1,1,A,A,4,B,B,543.3
DF,18,F,1,2,1,C,B,3,D,B,494.84
DF,22,M,1,2,1,D,A,3,A,B,405.02
DF,17,M,1,2,1,B,B,3,B,B,562.02
DF,17,F,1,1,1,C,C,4,D,B,740.1800000000001
DF,17,F,1,2,1,A,A,1,B,B,463
DF,18,M,1,2,1,B,A,5,C,B,589.38
DF,17,F,1,2,1,C,B,3,A,B,497.21999999999997
DF,39,F,2,2,1,A,A,3,B,A,418.36
DF,17,M,1,2,1,C,B,5,B,B,543.9799999999999
DF,17,M,1,1,1,B,B,5,C,B,541.8
DF,18,F,1,2,2,A,B,4,B,B,525.92
DF,18,F,1,1,1,A,A,5,A,A,545.58
DF,17,M,1,2,1,D,B,3,C,B,548.74
DF,18,M,1,2,1,C,B,5,C,B,496.3
DF,17,M,1,1,1,A,B,3,B,B,645.18
DF,19,F,1,2,1,D,B,7,A,A,516.74
DF,18,M,1,2,2,C,C,3,C,B,637.8
DF,18,F,1,2,1,C,B,4,C,B,523
DF,17,F,1,2,2,B,C,4,D,B,605.84
DF,17,M,1,1,2,B,B,4,B,B,600.36
DF,18,M,1,2,1,A,C,3,B,B,537.54
DF,44,M,2,2,1,A,A,2,B,A,499.12
DF,19,F,1,2,1,B,A,4,B,B,501.5200000000001
DF,18,F,1,1,1,B,B,4,C,B,479.91999999999996
DF,18,F,1,2,1,D,B,3,A,B,469.3
DF,17,M,1,2,1,B,A,5,B,B,479.21999999999997
DF,20,M,1,2,1,A,A,3,D,B,473.64
DF,18,F,1,2,1,B,C,3,D,B,555.1600000000001
DF,18,F,1,2,1,B,B,4,C,B,577.2
DF,18,F,1,1,1,A,A,4,A,A,445.9
DF,18,F,1,2,2,B,C,3,D,B,654.62
DF,18,F,1,2,1,A,A,7,A,B,494.06000000000006
DF,18,M,1,1,1,B,A,3,B,B,563.26
DF,17,F,1,2,2,C,B,2,C,B,444.3
DF,18,F,1,2,2,C,C,5,D,B,557.42
DF,18,M,2,2,1,B,A,5,B,A,565.9
DF,18,F,1,2,1,C,C,4,C,B,453.87999999999994
DF,18,M,1,1,1,B,A,5,C,B,593.22
DF,17,M,1,1,2,D,B,6,C,B,563.74
DF,18,M,1,1,1,A,A,4,B,B,709.5600000000001
DF,17,F,1,1,2,C,B,4,D,B,635.9200000000001
DF,17,F,1,1,1,A,B,4,B,B,445.5799999999999
DF,19,M,1,2,1,B,B,2,B,B,353.78000000000003
DF,17,F,1,2,1,C,C,5,C,B,382.14
DF,17,F,1,2,1,A,B,2,A,A,548.12
DF,18,M,1,2,1,B,B,4,C,B,479.21999999999997
DF,18,M,1,1,2,C,C,3,D,B,642.22
DF,19,F,1,2,1,A,B,6,B,B,523.0799999999999
DF,18,M,1,1,1,B,C,4,C,B,591.3199999999999
DF,18,M,1,2,1,A,A,4,B,B,431.03999999999996
DF,18,F,1,2,2,C,C,4,D,B,650.6800000000001
DF,19,M,1,1,1,A,A,5,C,B,593.3199999999999
DF,19,F,1,2,1,D,A,4,C,B,407.82
DF,18,F,1,2,1,B,C,3,B,B,584.6
DF,17,M,1,2,1,B,B,4,C,A,535.92
DF,18,F,1,2,2,B,C,3,D,B,610.8199999999999
DF,18,F,1,2,1,C,A,3,B,B,518.0200000000001
DF,19,F,1,2,1,A,A,8,A,B,526.96
DF,18,F,1,2,1,A,A,4,C,B,559.7
DF,18,F,1,2,1,C,C,4,C,B,529.78
DF,18,F,1,1,2,B,C,5,C,B,608.1
DF,18,M,1,2,1,A,A,3,A,B,525.98
DF,25,F,1,1,1,A,A,3,B,A,463.9
