SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
CE,18,M,1,2,1,D,B,3,A,A,466.08000000000004
CE,17,F,1,2,1,A,A,4,A,A,489.16
CE,18,M,1,2,1,A,A,4,B,B,409.6
CE,17,M,1,2,1,A,A,5,A,A,519.9
CE,17,F,1,2,1,C,B,2,B,B,492.9
CE,17,M,1,1,2,A,A,4,B,B,508.68
CE,17,F,1,2,1,B,B,4,B,B,466.96000000000004
CE,18,F,1,2,1,A,A,6,B,B,455.0200000000001
CE,18,F,1,1,2,C,C,5,D,B,703.96
CE,17,M,1,2,1,A,A,5,A,A,451.93999999999994
CE,19,F,1,2,1,C,B,4,C,B,450.48
CE,18,F,1,2,1,A,A,4,A,A,474.3
CE,17,F,1,2,1,A,A,4,A,A,628.3199999999999
CE,17,M,1,2,1,B,B,7,B,A,579.24
CE,17,F,1,1,1,A,B,2,A,B,600
CE,19,M,1,2,1,D,D,3,A,A,417.94000000000005
CE,17,F,1,2,2,B,A,4,D,B,465.14
CE,18,M,1,2,1,B,B,4,B,A,560.1200000000001
CE,17,F,1,1,1,A,B,3,C,B,529.3399999999999
CE,19,F,1,2,1,A,A,4,A,A,509.34
CE,17,M,1,2,1,D,D,4,A,A,455.23999999999995
CE,19,M,1,1,1,D,B,2,A,B,432.26000000000005
CE,17,M,1,2,1,B,B,4,B,B,594.36
CE,18,M,1,2,1,A,A,4,A,B,604.6
CE,17,F,1,2,1,A,A,3,A,B,544.78
CE,18,F,1,1,1,A,A,4,A,B,533.74
CE,17,M,1,2,1,B,B,4,B,A,560.04
CE,17,M,1,1,2,B,B,2,A,B,734.16
CE,17,F,1,2,1,A,A,4,A,A,457.62
CE,18,F,1,2,1,D,D,3,A,A,498.32
CE,17,M,1,2,1,A,A,4,A,B,515.3199999999999
CE,18,M,1,2,1,A,A,5,B,B,558.6600000000001
CE,18,M,1,2,1,A,A,4,B,B,506.62
CE,18,F,1,2,1,A,A,4,B,A,526.72
CE,18,F,1,2,1,A,A,4,A,B,518.5600000000001
CE,17,M,1,2,1,A,A,2,A,B,448
CE,18,F,1,1,1,C,B,5,C,B,589.22
CE,18,M,1,2,1,D,B,2,A,B,386
CE,20,M,1,2,1,A,A,4,A,A,369.28000000000003
CE,17,F,1,2,2,C,C,5,C,B,611.52
CE,18,M,1,2,1,D,D,3,A,A,509.1
CE,17,F,1,2,1,D,D,4,A,B,448.64
CE,17,F,1,2,1,B,A,5,A,A,440.5
CE,19,M,1,2,1,A,A,7,A,A,322.17999999999995
CE,17,F,1,2,2,B,C,4,D,B,632.6
CE,18,F,1,2,1,A,A,3,A,B,538.28
CE,17,F,1,2,1,A,A,4,A,A,411.14
CE,19,F,1,2,1,B,B,5,A,B,597.6
CE,17,F,1,2,2,C,B,4,D,B,693.5
CE,24,F,1,2,1,A,B,1,B,B,505
CE,17,M,1,2,1,A,A,4,A,A,557
CE,18,M,1,2,1,A,A,5,B,B,459.71999999999997
CE,21,M,1,2,1,D,D,3,A,A,420.9
CE,18,M,1,1,1,D,B,3,A,B,535.76
CE,19,M,1,2,1,D,D,3,A,B,531.62
CE,18,F,1,2,1,D,D,4,A,A,433.84
CE,23,F,1,2,1,A,A,5,A,A,422.38
CE,22,F,1,2,1,D,A,4,A,A,414.7
CE,18,F,1,1,1,A,A,5,C,B,600.52
CE,18,M,1,2,1,A,A,7,B,B,434.96000000000004
CE,18,F,1,2,1,D,D,4,A,A,419.16
CE,17,F,1,2,2,A,C,2,B,B,684.86
CE,18,F,1,2,1,A,A,4,A,B,437.91999999999996
CE,20,M,1,2,1,A,B,5,A,B,378.55999999999995
CE,18,F,1,2,2,A,A,2,A,B,654.2
CE,18,M,1,2,1,D,D,3,A,B,449.16
CE,17,M,1,2,1,A,A,4,B,B,628.02
CE,18,F,1,2,1,A,A,3,A,A,388.41999999999996
CE,17,M,1,2,1,D,A,3,B,B,484.41999999999996
CE,17,M,1,1,1,B,B,3,B,A,514.8799999999999
CE,17,M,1,2,1,A,A,4,B,B,631.5
CE,18,F,1,2,1,A,A,2,B,A,428.26000000000005
CE,17,M,1,1,1,A,C,4,C,B,630
CE,20,M,1,2,1,D,A,3,A,B,323.44
CE,34,F,1,2,1,A,A,4,B,A,513.3199999999999
CE,18,F,1,2,1,A,B,3,B,B,586.98
CE,18,F,1,2,1,C,C,6,D,B,564.48
CE,17,F,1,2,1,A,A,6,A,A,489.64
CE,19,F,1,1,1,B,A,3,B,B,632.08
CE,18,F,1,2,1,A,A,6,B,B,487.41999999999996
CE,17,M,1,1,1,B,A,6,A,A,509.1
CE,18,F,1,1,1,A,A,5,B,B,317.6
CE,19,M,1,2,1,D,A,6,D,B,419.67999999999995
CE,18,F,1,2,1,D,D,6,B,B,431.98
CE,17,F,1,2,1,B,B,4,C,B,554.74
CE,17,M,1,2,1,B,B,4,C,B,444.9799999999999
CE,18,M,1,2,1,A,A,3,B,B,444.53999999999996
CE,17,F,1,2,1,A,A,5,A,A,435.26000000000005
CE,17,M,1,2,1,A,A,3,B,A,564.34
CE,19,M,1,2,1,C,C,5,B,B,574.2
CE,17,M,1,2,1,A,A,3,A,B,585
CE,21,M,1,2,1,B,B,2,B,A,404.2
CE,17,F,1,1,2,C,C,3,D,B,769.94
CE,17,M,1,2,2,B,B,3,B,B,561.3
CE,18,F,1,1,1,A,A,5,B,B,528.1800000000001
CE,31,M,1,2,1,D,A,4,B,A,406.9
CE,21,M,1,2,1,D,D,6,A,A,403.82
CE,17,F,1,2,1,B,B,4,C,B,492.06000000000006
CE,18,F,1,2,1,D,D,5,A,B,430.34
CE,18,F,1,2,1,D,C,3,B,B,614.48
CE,17,F,1,2,2,B,A,4,C,B,550.5600000000001
CE,18,F,1,2,1,D,D,5,A,A,386.3
CE,19,F,1,2,1,A,A,5,B,A,471.84
CE,17,M,1,2,1,D,D,2,A,B,545.98
CE,18,F,1,2,1,A,A,5,A,A,422.4
CE,19,M,1,2,1,A,A,6,B,A,484.43999999999994
CE,56,M,2,2,1,A,A,3,A,B,513.1800000000001
CE,18,M,1,2,1,A,C,4,B,B,367.23999999999995
CE,19,M,1,1,1,D,D,3,A,B,319.32000000000005
CE,19,F,1,2,1,A,B,7,A,A,424.71999999999997
CE,17,M,1,2,1,D,D,5,A,B,446.82
CE,18,F,1,2,1,A,D,4,A,A,481.91999999999996
CE,17,M,1,2,1,A,B,4,B,A,366.04
CE,18,M,1,1,1,B,B,5,B,B,657.46
CE,19,F,1,2,1,A,A,2,A,B,465.46000000000004
CE,19,F,1,2,1,A,A,6,A,A,425.1
CE,17,M,1,2,1,B,B,3,A,B,563.14
CE,17,F,1,2,1,A,A,3,A,A,627.0200000000001
CE,18,F,1,2,1,A,A,3,A,A,550.5600000000001
CE,18,F,1,2,1,A,A,4,A,A,321.48
CE,17,F,1,2,1,D,A,5,A,B,544.36
CE,18,F,1,2,1,D,A,3,A,A,597.48
CE,19,F,1,1,1,A,B,5,B,B,571.74
CE,17,F,1,1,1,B,B,3,C,B,442.96000000000004
CE,18,M,1,2,1,A,C,4,A,A,363.46000000000004
CE,19,M,1,2,1,A,A,6,A,B,449.2
CE,18,M,2,2,1,A,A,4,A,A,356
CE,18,M,1,2,1,A,A,4,A,B,600.0200000000001
CE,20,M,1,2,1,B,B,4,B,B,529.88
CE,17,F,1,1,2,A,A,4,B,B,522.46
CE,17,F,1,1,1,A,A,5,A,A,606.22
CE,23,F,1,1,1,A,A,7,A,A,464.38
CE,20,M,1,2,1,A,A,3,B,B,553.9
CE,19,M,1,2,1,A,A,5,A,A,443.38
CE,17,M,2,2,1,D,A,4,B,B,439.96000000000004
CE,18,F,1,2,1,B,C,5,B,B,528.04
CE,17,F,1,2,1,B,B,5,A,B,397.34000000000003
CE,17,F,1,1,1,B,B,4,A,B,552.9
CE,20,M,1,2,1,A,A,4,B,B,419.46000000000004
CE,18,F,1,2,1,A,A,3,A,A,425.7200000000001
CE,18,F,1,2,1,A,A,2,B,B,612.28
