SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
AC,19,M,1,2,1,A,A,4,B,A,493.62000000000006
AC,17,F,1,2,1,D,A,3,B,B,430.41999999999996
AC,18,M,1,2,1,A,B,5,B,A,484.2799999999999
AC,18,M,1,1,1,C,A,6,D,B,650.04
AC,18,F,1,1,1,A,B,2,A,B,475.56000000000006
AC,17,F,1,2,1,A,A,6,A,A,395.82
AC,17,F,1,1,1,A,A,5,B,B,428.7
AC,18,M,1,2,1,A,A,4,B,A,593.4200000000001
AC,17,F,1,2,2,B,B,4,A,A,642.0200000000001
AC,17,F,1,2,1,B,B,6,B,B,505.2799999999999
AC,17,F,1,2,1,B,B,3,B,A,467.56000000000006
AC,17,F,1,2,1,C,C,4,B,B,579.3
AC,20,M,1,2,1,A,A,4,B,A,455.34000000000003
AC,18,M,1,2,1,D,C,4,A,B,401.92
AC,18,F,1,2,1,A,A,4,C,A,504.68
AC,17,F,1,1,1,A,B,4,C,B,510.3
AC,17,F,1,1,1,A,A,6,A,B,401.9
AC,21,M,1,1,1,A,C,4,C,B,469.84000000000003
AC,17,M,1,2,1,A,A,7,A,A,488.17999999999995
AC,18,M,1,2,1,A,A,7,A,A,431.8
AC,18,F,1,2,1,A,B,4,B,B,435.21999999999997
AC,16,F,1,1,2,B,C,2,D,B,612.8199999999999
AC,19,F,1,1,1,A,A,8,A,A,571.96
AC,17,F,1,2,1,A,A,5,A,B,420.34
AC,17,F,1,2,1,B,A,7,B,B,579.5
AC,17,M,1,2,2,C,B,6,C,B,591.6600000000001
AC,17,M,1,2,1,A,A,2,A,A,543.76
AC,17,M,1,2,1,B,B,4,A,B,486.36
AC,20,M,1,1,1,B,D,4,C,B,469.1
AC,19,M,1,2,1,B,B,6,B,B,362.56
AC,18,M,1,2,1,A,B,4,A,B,554.8399999999999
AC,17,M,1,2,2,B,C,4,D,B,572.72
AC,18,M,2,2,1,D,A,4,A,A,468.52
AC,17,F,1,2,1,A,B,9,A,A,420.96000000000004
AC,17,F,1,1,1,A,A,6,A,A,545.6200000000001
AC,17,F,1,1,1,C,C,3,A,B,445.8
AC,18,M,1,2,1,A,A,5,A,A,392.86
AC,18,F,1,1,1,C,A,4,D,B,469.12000000000006
AC,18,F,1,2,1,A,B,2,B,A,495.48
AC,20,M,1,2,1,B,B,5,C,B,505.6
AC,21,M,1,2,1,A,A,3,C,A,554.76
AC,18,M,1,2,2,D,C,4,C,B,629.12
AC,17,F,1,2,1,A,C,2,B,B,425.23999999999995
AC,17,F,1,2,1,A,A,2,A,A,483.32
AC,16,F,1,2,1,C,C,3,D,B,546.6600000000001
AC,17,F,1,2,1,B,B,2,B,A,530.08
AC,17,F,1,2,1,B,C,6,C,A,552.36
AC,22,M,1,2,1,A,A,3,A,A,327.9
AC,17,F,1,2,1,D,B,6,A,B,368.74
AC,19,M,1,1,1,A,B,4,B,B,519.3199999999999
AC,18,F,2,2,1,A,B,3,B,A,406.75999999999993
AC,17,F,1,2,1,B,B,3,D,B,540.62
AC,18,M,1,2,1,B,B,6,B,A,388.12
AC,18,M,1,2,1,B,A,4,B,B,527.4399999999999
AC,18,F,1,2,1,A,A,4,A,A,427.98
