SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
PB,18,M,1,1,2,A,A,3,D,B,553.1
PB,18,M,1,1,1,C,B,4,C,B,587
PB,31,F,1,1,1,A,A,3,A,A,471.64
PB,17,F,1,2,1,A,B,4,A,A,475.23999999999995
PB,18,F,1,1,2,A,B,3,A,A,620.4
PB,18,F,1,2,1,A,A,4,A,A,423.48
PB,18,F,1,2,1,A,A,3,B,A,519.52
PB,20,F,1,2,1,A,B,6,B,B,327.2
PB,17,F,1,2,1,B,B,4,A,B,526.54
PB,18,M,1,1,1,A,A,3,B,A,566.1
PB,18,F,1,2,1,A,B,3,A,A,433.96000000000004
PB,18,M,1,2,1,D,B,3,A,B,454.48
PB,20,M,1,2,1,A,A,6,A,B,357.08000000000004
PB,18,M,1,2,1,A,B,5,A,B,533.24
PB,18,M,1,2,1,A,A,4,A,B,506.84000000000003
PB,17,F,1,1,2,C,B,7,C,B,475.16
PB,17,F,1,2,1,A,A,4,B,B,542.1600000000001
PB,17,F,1,2,2,B,C,3,C,B,555.12
PB,18,F,1,1,1,A,A,5,A,A,529.36
PB,19,M,1,2,1,A,A,4,A,A,427.46000000000004
PB,17,M,1,1,1,A,A,5,B,B,505.73999999999995
PB,34,M,1,2,1,D,D,4,A,A,163.28000000000003
PB,18,F,1,2,2,B,C,4,C,B,434.23999999999995
PB,17,M,1,2,1,A,B,8,B,B,480.73999999999995
PB,17,F,1,1,1,A,A,4,C,B,588.1
PB,17,F,1,2,1,B,B,3,A,B,520.64
PB,18,M,1,2,1,A,A,5,C,B,444.23999999999995
PB,18,F,1,2,1,A,A,4,A,B,489.12
PB,22,M,1,2,1,A,A,10,A,A,449.1
PB,16,F,1,1,1,D,B,3,A,A,414.28000000000003
PB,16,M,1,2,1,A,B,4,A,A,492.41999999999996
PB,18,F,2,1,1,A,B,7,B,B,451.43999999999994
PB,18,F,1,1,2,B,B,5,A,A,490.9
PB,17,F,1,2,1,B,B,4,B,B,436.21999999999997
PB,19,F,1,1,1,A,B,5,B,B,389.4
PB,17,F,1,2,2,B,B,3,B,B,523.0600000000001
PB,17,M,1,2,1,A,A,4,B,A,545.3399999999999
PB,18,F,1,2,1,A,B,6,A,A,520.1600000000001
PB,18,F,1,2,1,C,B,5,B,B,644.02
PB,16,F,1,2,1,A,C,6,B,B,501.4
PB,18,F,1,2,1,A,A,4,A,A,495.26000000000005
PB,17,F,1,2,1,A,A,5,A,B,437.76000000000005
PB,17,F,1,1,1,C,B,5,C,B,599.1400000000001
PB,19,M,1,1,1,A,B,3,A,B,592.6
PB,17,M,1,1,1,C,B,5,B,B,596.36
PB,22,F,1,2,1,A,A,4,A,A,294.72
PB,18,F,1,2,1,A,B,5,A,A,435.9
PB,17,M,1,2,1,D,D,3,C,B,614.9200000000001
PB,17,F,1,2,1,A,B,6,A,A,565.3799999999999
PB,17,F,1,1,1,B,B,3,A,B,457.3
PB,17,F,1,1,2,C,C,4,D,B,744.7199999999999
PB,18,F,1,2,1,A,A,3,B,A,509.71999999999997
PB,16,F,1,2,2,C,C,3,D,B,633.88
PB,18,M,1,2,1,A,A,4,A,B,628.4
PB,18,M,1,2,1,A,B,3,B,B,468.5799999999999
PB,18,F,1,2,1,D,A,3,A,A,452.28000000000003
PB,17,F,1,1,1,B,A,5,A,B,492.34
PB,17,M,1,2,2,B,D,4,B,B,636.22
PB,18,F,1,2,1,A,A,4,A,B,396.18
PB,17,M,1,2,1,D,B,2,C,B,554.7
PB,17,F,1,2,2,C,C,5,C,B,630.86
PB,19,F,1,2,2,A,A,7,D,B,418.9
PB,18,M,1,2,1,A,A,7,A,A,444.6
PB,17,F,1,2,1,D,A,4,A,B,506.38
PB,18,F,1,2,1,A,A,6,A,A,553.36
PB,19,M,1,2,1,A,B,4,B,B,457.53999999999996
PB,16,F,1,2,2,B,B,2,A,B,592.6800000000001
PB,17,M,2,2,1,A,B,3,A,B,485.8
PB,29,M,1,2,1,D,A,2,B,A,425.67999999999995
PB,20,M,1,1,1,B,B,3,B,B,428.06000000000006
PB,18,M,1,1,1,A,B,3,B,B,491.28000000000003
PB,18,M,1,1,2,B,B,3,B,B,408.74000000000007
PB,18,F,1,2,1,D,A,3,C,B,459.3
PB,19,F,1,2,1,A,A,5,B,A,328.02
PB,18,F,1,2,1,A,A,7,A,B,501.32000000000005
PB,17,F,1,2,1,A,A,7,A,B,541.72
PB,17,F,1,1,1,B,B,4,C,B,520.3199999999999
PB,19,M,1,2,2,A,A,5,A,A,311.32000000000005
PB,18,M,1,2,1,A,B,3,B,B,473.34
PB,17,F,1,1,2,B,B,5,B,B,650
PB,17,M,1,2,2,C,C,4,D,B,685.0200000000001
PB,21,M,1,2,1,A,A,1,A,A,476.52
PB,16,M,1,1,1,B,A,4,B,B,487.65999999999997
PB,20,M,1,2,1,A,B,6,A,B,414.43999999999994
PB,17,F,1,1,2,C,B,2,B,B,595.78
PB,18,M,1,2,1,A,A,8,B,B,418.17999999999995
PB,19,M,1,2,1,A,A,4,A,B,412.91999999999996
PB,18,F,1,2,1,A,B,2,A,B,520.78
PB,17,F,1,1,1,A,A,5,A,A,436.98
PB,17,M,1,1,1,B,B,4,A,B,517.72
PB,17,F,1,1,1,A,A,3,A,A,542.36
PB,17,F,1,1,2,A,B,5,B,B,445.43999999999994
PB,17,F,1,2,1,A,A,5,B,B,499.52
PB,18,M,1,1,1,A,B,4,B,B,533.9200000000001
PB,18,F,1,2,1,A,A,5,B,A,525.28
PB,18,M,1,2,2,A,B,5,A,B,384.98
PB,18,F,1,1,1,A,A,6,B,B,554.3
PB,17,M,1,2,1,B,C,4,C,B,445.5799999999999
PB,17,M,1,2,1,B,B,4,B,B,630.0600000000001
PB,18,M,1,2,1,A,B,4,A,B,427.66
PB,19,M,1,2,1,A,D,4,B,A,555.14
PB,17,M,1,1,2,C,C,4,D,B,648.6600000000001
PB,18,F,1,1,1,D,A,2,A,B,618.4399999999999
PB,18,F,1,2,1,D,A,2,B,B,425.5
PB,18,F,1,1,1,B,A,3,A,B,613.04
PB,17,M,1,2,1,A,B,4,A,B,551.9200000000001
PB,19,F,1,1,1,A,A,4,A,A,498.93999999999994
PB,18,F,1,2,1,A,A,4,A,B,524.6
PB,20,M,1,2,1,A,B,5,A,B,464.93999999999994
PB,18,M,1,1,1,A,A,4,B,B,532.9200000000001
PB,17,F,1,1,1,A,A,3,B,B,487.86
PB,16,F,1,2,1,B,B,4,A,A,540.8799999999999
PB,17,F,1,1,2,D,D,2,D,B,712.7
PB,17,F,1,2,1,A,A,5,B,B,421.9
PB,17,F,1,1,1,B,B,5,A,B,607.62
PB,17,M,1,1,2,C,C,4,D,B,595.14
PB,18,M,1,2,1,B,A,4,B,A,495.43999999999994
PB,44,F,2,2,1,B,B,4,B,A,400.2
PB,18,M,1,2,1,A,A,4,A,B,555.2
PB,17,F,1,1,1,A,B,5,A,A,481.56000000000006
PB,17,M,1,2,1,A,A,5,A,B,340.0400000000001
PB,22,F,1,2,1,A,A,8,B,B,419.26000000000005
