SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
RJ,20,M,1,2,1,D,C,5,B,B,560.62
RJ,18,F,1,2,1,A,A,4,B,B,462.12
RJ,16,F,1,2,1,C,B,4,B,B,476.5
RJ,19,F,1,2,1,A,C,3,C,B,438.8
RJ,17,F,1,1,1,A,A,4,D,B,498.84
RJ,18,F,1,1,2,C,C,2,D,B,699.1800000000001
RJ,18,F,1,2,1,B,C,5,D,B,660.6
RJ,18,F,1,1,2,C,C,3,C,B,770.96
RJ,18,M,1,2,2,B,B,2,B,B,537.5
RJ,18,M,2,2,1,B,B,7,C,B,426.05999999999995
RJ,18,M,1,1,2,C,B,5,D,B,715.12
RJ,17,M,1,1,2,C,B,3,D,B,720.5799999999999
RJ,18,F,1,1,1,B,B,2,B,B,637.92
RJ,17,M,1,1,2,C,C,4,D,B,682.4
RJ,40,F,2,1,1,A,A,3,B,B,517.64
RJ,17,F,1,2,2,B,B,5,C,B,541.3399999999999
RJ,17,M,1,1,2,B,C,4,D,B,575.9
RJ,18,M,1,1,1,A,B,3,B,B,563.1
RJ,17,F,1,2,2,C,B,4,C,B,733.38
RJ,17,F,1,1,2,A,B,3,B,B,530.3199999999999
RJ,17,M,1,1,2,B,A,3,C,B,550.38
RJ,17,F,1,1,1,B,B,4,D,B,533.76
RJ,18,M,1,1,2,B,C,3,C,B,627.3
RJ,19,F,1,2,1,B,B,1,B,B,465.62000000000006
RJ,17,F,1,1,2,A,A,4,D,B,655.08
RJ,20,F,1,1,1,C,C,3,D,B,597.16
RJ,20,M,1,1,2,B,C,2,C,B,649.6600000000001
RJ,24,F,1,2,1,A,A,2,B,B,532.78
RJ,17,M,1,1,1,D,D,4,D,B,450.58000000000004
RJ,18,M,1,2,1,A,B,4,B,B,529
RJ,17,F,1,2,1,A,B,4,A,A,560.3199999999999
RJ,18,F,1,2,1,B,D,4,B,B,547.3399999999999
RJ,17,F,1,2,1,B,B,3,B,B,697.94
RJ,18,M,1,2,1,B,B,4,B,A,576.38
RJ,18,F,1,2,1,D,D,4,B,A,455.26000000000005
RJ,18,F,1,2,1,A,B,4,A,B,410.78000000000003
RJ,19,M,1,1,1,D,C,4,D,B,464.18
RJ,18,F,1,1,2,C,C,4,B,B,691.3199999999999
RJ,17,M,1,1,1,A,C,2,C,B,689.28
RJ,18,M,1,1,2,C,C,4,D,B,667.2
RJ,18,M,1,1,2,B,C,3,D,B,638.5600000000001
RJ,18,F,1,1,1,B,C,4,D,B,612.62
RJ,18,F,1,2,1,B,B,4,C,B,476.36
RJ,18,F,1,1,1,A,B,5,A,A,430.48
RJ,17,M,1,2,2,A,B,3,C,B,558.6600000000001
RJ,18,M,1,1,2,B,B,6,D,B,596.26
RJ,18,F,1,1,2,B,B,3,D,B,517.0799999999999
RJ,20,F,1,2,1,A,A,2,A,B,462.03999999999996
RJ,19,M,1,2,1,B,A,4,D,B,516.3
RJ,17,F,1,2,1,A,B,3,A,B,440.28000000000003
RJ,17,M,1,2,1,B,B,5,D,B,406.62
RJ,18,F,1,1,1,A,A,2,C,B,727.38
RJ,18,M,1,2,1,A,A,3,B,B,446.03999999999996
RJ,17,F,1,2,2,A,A,3,B,B,549.8399999999999
RJ,18,M,1,2,2,B,A,3,C,B,608.92
RJ,17,F,1,1,2,C,C,3,D,B,686.4399999999999
RJ,18,M,1,1,1,B,B,3,C,B,539.54
RJ,19,M,1,2,1,A,B,2,A,B,421.36
RJ,17,F,1,1,1,B,B,4,B,B,511.78000000000003
RJ,18,F,1,1,1,A,A,5,B,B,562.9
RJ,18,F,1,1,1,B,A,5,C,B,418.56000000000006
RJ,19,F,1,2,1,D,A,4,B,B,373.06
RJ,17,M,1,1,2,B,B,3,A,B,658.18
RJ,17,F,1,2,1,A,B,3,B,B,496.08000000000004
RJ,18,F,1,1,1,C,C,4,D,B,651.32
RJ,17,M,1,1,2,A,B,5,C,B,677.46
RJ,20,F,1,2,1,A,A,2,B,B,628.3399999999999
RJ,18,M,1,1,1,B,C,3,B,B,701.3599999999999
RJ,18,F,1,2,1,B,B,4,C,B,519.08
RJ,18,F,1,1,2,A,A,3,D,B,651.5400000000001
RJ,17,M,1,1,2,C,C,4,D,B,781.3
RJ,21,F,1,2,1,B,B,4,B,A,356.97999999999996
RJ,17,F,1,2,1,B,A,3,C,B,651.7
RJ,18,M,1,2,1,A,C,4,C,B,571.3
RJ,18,F,1,1,2,A,A,3,B,B,580.64
RJ,18,F,1,2,1,A,A,4,A,B,447.03999999999996
RJ,18,M,1,2,1,B,B,3,A,B,618.5400000000001
RJ,18,F,1,2,1,B,B,4,C,B,511.87999999999994
RJ,18,M,1,2,1,B,A,5,B,B,531.52
RJ,18,M,1,2,1,A,A,3,A,B,507.64
RJ,19,F,1,2,1,B,A,5,A,B,431.98
RJ,17,F,1,2,2,B,C,4,C,B,433.1
RJ,18,F,1,2,1,A,A,4,A,A,382.92
RJ,18,F,1,1,1,B,A,5,B,B,462.4200000000001
RJ,17,M,1,2,2,B,B,3,B,B,431.8
RJ,18,F,1,2,1,A,A,5,A,B,490.87999999999994
RJ,18,F,1,1,1,B,C,4,D,B,542.68
RJ,18,M,1,2,1,B,C,7,D,B,538.9
RJ,17,M,1,2,1,D,B,3,B,B,531.6
RJ,18,M,1,1,1,A,B,4,B,B,509.12
RJ,18,F,1,2,1,A,B,6,A,B,478.88
RJ,21,M,1,1,1,B,B,5,C,B,519.12
RJ,17,F,1,1,2,C,B,3,C,B,587.3
RJ,17,F,1,2,1,B,B,3,D,B,633.24
RJ,19,M,1,1,1,B,B,2,B,B,449.6
RJ,18,F,1,2,1,B,B,5,C,B,414.56000000000006
RJ,17,M,1,1,2,B,B,3,B,B,709.42
RJ,17,F,1,1,2,B,B,4,D,B,666.8199999999999
RJ,17,F,1,1,2,A,C,4,D,B,719.74
RJ,17,M,1,1,2,C,C,5,D,B,614.36
RJ,17,F,1,1,1,A,D,6,B,B,533.4399999999999
RJ,18,F,1,2,2,C,C,3,D,B,701.9
RJ,21,M,1,2,1,A,A,7,C,A,328.41999999999996
RJ,18,F,1,1,2,C,C,3,D,B,658.72
RJ,18,F,1,2,1,A,A,3,A,B,537.76
RJ,18,F,1,2,2,D,B,3,C,B,504.36
RJ,18,F,1,1,2,B,C,4,C,B,561.1
RJ,17,F,1,1,2,C,C,5,D,B,623.6800000000001
RJ,17,F,1,2,1,B,B,3,C,B,525.6800000000001
RJ,17,F,1,2,2,B,D,4,C,B,428.6
RJ,19,M,1,1,1,B,B,4,B,B,476.73999999999995
RJ,17,F,1,1,2,C,C,3,D,B,690.82
RJ,18,F,1,1,1,B,B,4,C,B,553.76
RJ,18,F,1,1,1,A,A,4,B,B,465.93999999999994
