SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
MA,18,F,1,2,1,A,B,5,B,B,593.6800000000001
MA,17,F,1,2,1,B,B,4,A,A,396.7
MA,17,F,1,2,1,A,A,7,A,A,490.4
MA,17,M,1,2,1,A,C,4,A,A,418.23999999999995
MA,19,F,1,2,1,A,A,3,C,A,528.4200000000001
MA,16,F,1,2,1,A,A,5,B,A,451.03999999999996
MA,18,F,1,2,1,A,A,6,A,A,474.16
MA,17,M,1,2,1,A,B,3,B,B,468.5799999999999
MA,17,F,1,2,1,A,B,3,A,A,514.3
MA,17,M,1,2,1,C,C,4,B,B,493.66
MA,16,F,1,2,1,D,A,3,A,A,464.62
MA,17,M,1,1,1,B,A,4,B,A,425.56000000000006
MA,17,M,1,2,1,D,B,5,B,B,640.52
MA,16,F,1,2,1,B,B,4,A,A,486.41999999999996
MA,18,M,1,2,2,A,B,3,C,B,629.64
MA,17,M,1,2,1,A,C,4,A,A,443.66
MA,17,F,1,1,1,B,A,12,A,A,474.7
MA,17,M,1,1,2,C,C,2,C,B,759.3199999999999
MA,18,F,1,2,1,A,A,7,B,A,455.67999999999995
MA,18,F,1,2,1,A,B,5,B,A,438.8
MA,17,F,1,1,1,B,B,5,B,B,520.72
MA,18,M,1,2,1,A,A,6,A,A,414.98
MA,18,M,1,2,1,D,D,6,B,A,339.88
MA,17,F,1,2,1,A,A,6,A,A,447.36
MA,18,M,1,2,1,A,A,8,A,A,461.6
MA,20,M,1,1,1,A,D,4,A,A,421.46000000000004
MA,18,M,1,1,1,A,A,6,B,B,415.36
MA,18,M,1,2,2,A,A,4,A,A,439.88
MA,18,F,1,1,1,A,A,4,A,A,360.06000000000006
MA,17,M,1,2,1,B,B,3,A,B,515.9399999999999
MA,17,F,1,2,1,A,A,7,A,A,358.78
MA,15,F,1,2,1,A,B,5,A,B,505.62000000000006
MA,18,M,1,2,1,B,B,3,A,A,439.0200000000001
MA,18,F,1,2,1,B,B,4,C,B,571.84
MA,18,F,1,2,1,D,B,4,B,A,413.34000000000003
MA,18,M,1,2,1,A,A,10,A,B,443.21999999999997
MA,18,F,1,2,1,B,B,2,A,B,546.6600000000001
MA,18,M,1,2,1,A,A,4,B,B,519.0799999999999
MA,18,M,1,2,1,C,B,5,D,B,408.68
MA,16,F,1,2,1,B,A,5,A,B,547.52
MA,17,F,1,2,1,D,D,8,A,A,419.4
MA,17,M,1,2,1,A,B,4,B,B,612.28
MA,31,F,2,2,1,A,A,3,A,B,493.7799999999999
MA,18,M,1,2,1,A,B,8,A,A,475.56000000000006
MA,16,F,1,2,1,B,B,5,C,B,527.6
MA,19,F,1,2,1,A,B,6,C,B,446.66
MA,17,M,1,2,1,A,B,5,B,A,459.96000000000004
MA,19,M,1,2,1,A,A,8,B,B,492.14
MA,17,F,1,2,1,B,A,4,A,A,443.76000000000005
MA,18,M,1,2,1,A,A,5,B,A,410.53999999999996
MA,18,F,1,2,1,A,A,6,A,A,425.73999999999995
MA,17,F,1,2,1,A,B,3,A,A,472.84
MA,17,F,1,2,1,A,A,6,B,A,559.9399999999999
MA,20,M,1,2,1,A,A,10,B,B,431.52
MA,17,F,1,1,2,C,C,5,D,B,503.7799999999999
MA,19,M,1,2,1,C,C,4,A,A,505.96000000000004
MA,17,F,1,2,1,A,A,4,A,B,471.4
MA,18,F,1,2,1,A,A,4,B,A,607.3399999999999
MA,18,F,1,1,1,A,B,4,B,A,463.6
MA,17,F,1,1,2,B,B,4,B,B,621.34
MA,26,F,1,1,1,D,D,5,A,B,332
MA,18,F,1,2,1,D,D,3,A,B,495.46000000000004
MA,20,M,1,2,1,A,A,3,A,A,508.78000000000003
MA,17,F,1,1,1,A,A,4,B,B,482
MA,17,F,1,2,2,C,B,4,B,B,664.52
MA,17,M,1,1,2,C,C,3,B,B,628.5400000000001
MA,18,M,1,2,1,D,A,4,A,A,401.65999999999997
MA,20,M,1,2,1,B,B,4,A,A,551.6400000000001
MA,17,F,1,1,1,A,B,3,A,B,512.12
MA,17,F,1,2,1,B,B,4,B,A,397.7
MA,17,F,1,2,1,A,B,6,A,A,517.52
MA,17,M,1,1,1,B,B,3,C,B,539.48
MA,18,M,1,2,2,C,C,3,D,B,674.22
MA,18,M,1,2,1,C,B,4,B,B,463.28000000000003
MA,17,F,1,2,1,A,A,4,A,B,475.24000000000007
MA,18,M,1,2,1,A,B,4,A,A,434.64000000000004
MA,17,M,1,1,1,B,B,3,A,B,394.8
MA,17,M,2,2,1,B,A,5,A,A,433.5
MA,19,M,1,2,1,A,B,3,C,B,658.0799999999999
