SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
RS,18,M,1,1,1,D,A,2,C,B,521.94
RS,18,M,1,2,1,A,A,7,B,A,492.03999999999996
RS,18,F,1,1,2,C,C,3,D,B,681.1600000000001
RS,17,F,1,1,1,C,C,4,D,B,657.96
RS,18,F,1,1,1,A,A,5,A,A,617.5600000000001
RS,18,M,1,1,1,A,A,3,B,B,485.8
RS,20,M,1,2,1,B,D,4,C,B,443.26000000000005
RS,18,M,1,2,1,B,B,2,B,A,460.65999999999997
RS,17,M,1,2,1,A,A,3,A,B,522.42
RS,18,F,1,1,1,A,A,4,C,B,469.8
RS,17,F,1,1,1,B,B,2,B,B,500.75999999999993
RS,18,M,1,2,1,C,A,4,B,B,599.88
RS,19,M,1,1,1,A,A,3,B,B,438.43999999999994
RS,18,M,2,1,1,A,A,3,D,B,603.1
RS,17,M,1,1,1,B,B,5,C,B,665.72
RS,19,F,1,1,1,A,A,3,B,B,551.02
RS,17,F,1,1,2,B,C,3,C,B,721
RS,18,M,1,1,1,A,A,5,B,B,559.6600000000001
RS,18,M,1,1,1,A,A,3,C,B,605.4399999999999
RS,18,M,1,1,1,B,B,7,C,B,646.3
RS,18,F,1,1,1,B,B,4,C,B,606.76
RS,18,F,1,1,1,A,B,3,C,B,562.3399999999999
RS,17,F,1,1,1,B,B,4,B,B,603.8399999999999
RS,22,F,1,1,1,A,B,3,B,B,399.44
RS,18,F,1,1,1,B,B,4,B,B,478.9599999999999
RS,19,F,1,2,1,B,A,5,B,B,508.1
RS,18,F,1,1,2,B,C,4,D,B,637.5600000000001
RS,17,F,1,1,1,A,A,3,B,A,513.4
RS,18,F,1,1,2,B,B,2,C,B,661.1600000000001
RS,18,M,1,1,1,B,B,3,D,B,652.26
RS,17,F,1,1,1,B,C,2,B,B,675.28
RS,17,F,1,1,1,B,C,4,D,B,540.58
RS,18,F,1,1,1,A,A,3,C,B,427.93999999999994
RS,17,F,1,1,1,A,B,3,B,B,609.2
RS,17,F,1,1,1,B,B,3,C,B,672.54
RS,18,M,1,1,1,A,A,3,B,A,504.14
RS,17,F,1,2,1,A,A,4,A,B,482.96000000000004
RS,18,F,1,1,1,A,B,3,C,B,455.86
RS,18,M,1,1,1,A,A,4,D,B,517.6
RS,18,M,1,1,1,D,A,3,C,B,562.88
RS,18,M,1,1,1,B,B,4,B,B,475.76000000000005
RS,18,F,1,1,1,A,B,8,A,A,547.4
RS,19,M,1,1,1,B,B,4,B,B,504.86
RS,17,F,1,1,2,B,C,6,C,A,525.5200000000001
RS,17,F,1,2,1,A,B,5,B,B,476.73999999999995
RS,17,F,1,1,1,A,C,4,D,B,381.86
RS,18,M,1,1,1,D,B,3,D,B,517.58
RS,18,M,1,1,1,B,C,2,C,B,547.28
RS,18,M,1,1,1,B,A,3,A,A,366.36
RS,17,F,1,1,2,B,B,3,C,B,582.14
RS,18,F,1,1,1,B,B,4,C,B,601.1600000000001
RS,18,F,1,1,2,D,B,2,C,B,545.8
RS,19,F,1,2,1,B,A,3,B,B,579.5
RS,18,F,1,1,1,B,C,5,C,B,600.86
RS,18,M,1,1,1,D,C,3,C,B,503.08000000000004
RS,25,M,1,2,1,A,D,5,B,B,423.71999999999997
RS,17,M,1,1,1,B,B,4,C,B,417.06000000000006
RS,19,F,1,1,1,A,B,3,B,B,539.2
RS,18,M,1,1,1,A,A,4,B,B,570.6800000000001
RS,18,M,1,1,1,A,A,5,C,B,481.53999999999996
RS,18,F,1,1,1,B,B,4,B,B,549.52
RS,18,F,1,1,1,B,A,4,C,B,630.4399999999999
RS,17,F,1,1,2,C,C,4,C,B,642.02
RS,18,F,1,1,1,B,B,2,C,A,487.87999999999994
RS,18,M,1,1,1,A,A,3,C,B,599.02
RS,18,M,1,1,1,A,A,4,B,B,465.56000000000006
RS,17,F,1,1,1,A,B,3,C,B,400.15999999999997
RS,18,M,1,1,1,B,C,4,D,B,615.9399999999999
RS,18,F,1,1,1,A,A,3,C,B,562.8399999999999
RS,18,M,1,1,1,A,A,5,B,B,443.6
RS,18,M,1,1,1,A,B,4,B,B,631.72
RS,18,M,1,1,1,A,B,2,A,B,376.78
RS,18,M,1,1,1,B,C,5,D,B,524.42
RS,18,F,1,1,1,C,C,4,D,B,704.74
RS,17,M,1,1,1,D,D,4,C,B,528.02
RS,18,F,1,2,1,D,C,3,C,B,438.23999999999995
RS,18,M,1,1,1,B,B,3,C,B,634.22
RS,18,F,1,1,1,A,A,7,D,B,575.26
RS,18,F,1,1,1,A,A,5,C,B,573.7
RS,18,F,1,1,1,A,B,5,C,B,576.3800000000001
RS,18,F,1,1,1,C,C,6,D,B,614.24
RS,19,M,1,1,1,B,B,2,B,B,520.6800000000001
RS,17,M,1,1,1,B,B,3,D,B,525.88
RS,18,F,1,1,1,A,A,3,B,B,503.06000000000006
RS,18,F,1,1,1,A,A,6,B,B,449.75999999999993
RS,17,M,1,1,1,C,C,3,D,B,721.6
RS,18,F,1,1,1,B,B,4,B,B,387.24
RS,17,F,1,1,1,A,A,4,C,B,687.5600000000001
RS,18,F,1,1,1,B,C,4,C,B,471.34
RS,17,M,1,1,1,A,A,4,B,B,601.78
RS,18,M,1,1,1,C,D,2,C,B,498.38
RS,18,M,1,1,1,B,A,3,B,B,572.9399999999999
RS,17,F,1,1,1,B,B,4,C,B,517.04
RS,18,F,1,1,2,C,B,2,D,B,623.2
RS,18,F,1,1,1,B,B,5,B,B,571.8399999999999
RS,18,F,1,2,1,A,A,8,A,A,468.7
RS,18,F,1,1,1,A,B,3,A,A,507.5
RS,18,F,1,1,1,A,A,2,B,B,547.62
RS,17,F,1,1,1,A,A,2,B,B,519.14
RS,18,M,1,1,2,C,C,3,D,B,580.5799999999999
RS,19,M,1,1,1,B,C,4,B,B,559.54
RS,17,F,2,1,1,C,D,2,C,B,507.46000000000004
RS,17,F,1,1,2,B,B,3,B,B,668.74
RS,18,M,1,1,2,B,C,4,D,B,735.04
RS,18,M,1,1,2,C,C,3,D,B,703.1600000000001
RS,18,M,1,1,1,B,C,3,B,B,605.3399999999999
RS,18,M,1,1,1,A,A,4,B,B,579.36
RS,17,M,1,1,2,A,B,3,C,B,475.78000000000003
RS,20,M,1,1,1,A,B,3,C,B,480.71999999999997
RS,18,M,1,1,2,C,C,4,D,B,601.22
RS,17,F,1,1,1,A,B,3,C,B,529.3399999999999
RS,18,M,1,1,1,B,B,4,C,B,634.8199999999999
RS,18,F,1,1,1,A,A,5,A,B,477.03999999999996
RS,19,M,1,1,1,A,A,4,C,B,511.62
RS,17,F,1,1,1,C,B,3,D,B,606.4
RS,17,F,1,2,1,B,B,4,C,B,507.6
RS,18,M,1,2,1,A,A,4,B,B,489.53999999999996
RS,23,M,1,2,1,A,A,5,A,B,517.1
RS,18,F,1,1,1,A,B,4,B,B,460.4200000000001
RS,17,M,1,1,1,A,B,3,B,A,416.56000000000006
RS,18,F,1,1,2,B,C,5,D,B,640.8
RS,18,M,1,1,2,D,C,4,D,B,607.52
RS,17,F,1,1,1,A,B,3,B,B,550.48
RS,18,M,1,1,1,A,B,4,B,B,465.16
RS,17,F,1,1,2,B,C,3,D,B,648.9399999999999
RS,18,F,1,1,1,A,B,3,C,B,610.4200000000001
RS,18,F,1,1,1,A,A,3,D,A,459.1
RS,17,M,1,2,1,B,B,5,C,B,513.6600000000001
RS,18,M,1,2,1,B,A,6,A,B,451.98
RS,18,M,1,1,1,A,A,5,B,B,459.86
RS,19,F,1,2,1,D,B,2,A,B,490.88
RS,18,M,1,1,1,B,B,3,A,B,582.8
RS,18,F,1,1,2,B,C,4,D,B,575.4799999999999
RS,17,M,1,1,1,A,A,3,C,B,598.8399999999999
RS,18,F,1,1,1,B,B,4,B,A,552.76
RS,17,M,1,1,1,A,B,5,C,B,521
RS,18,F,1,1,1,A,A,4,C,B,515.88
RS,18,F,1,2,1,A,A,3,B,B,498.85999999999996
RS,17,F,1,1,1,C,C,4,D,B,712.4399999999999
RS,17,M,1,1,1,B,B,2,C,B,392.3
RS,18,F,1,2,1,A,A,3,B,B,575.04
RS,18,F,1,1,1,B,A,4,B,B,421.24000000000007
RS,17,F,1,1,1,A,A,3,B,B,501.41999999999996
RS,18,M,1,1,2,B,B,4,D,B,778.76
RS,18,M,1,1,1,C,B,4,D,B,571.72
RS,18,F,1,1,1,C,B,3,B,B,511.2
RS,17,F,1,1,1,C,C,4,C,B,583.36
RS,17,F,1,1,1,A,C,4,B,B,699.62
RS,17,M,1,1,1,C,B,4,C,B,475.1
RS,17,M,1,2,1,B,A,4,C,B,410.41999999999996
RS,17,M,1,1,1,D,D,3,B,B,576.38
RS,19,F,1,1,1,B,B,2,B,B,546.98
RS,18,F,1,1,1,D,B,3,C,B,493.41999999999996
RS,18,F,1,1,1,A,B,3,B,B,600.34
RS,18,M,1,1,2,C,B,2,B,B,588.74
RS,18,F,1,1,1,B,A,4,C,B,447.9
RS,19,F,1,2,1,A,A,3,C,B,603.64
RS,41,F,2,1,1,A,A,2,B,B,511.16
RS,17,F,1,1,2,C,C,3,D,B,681.44
RS,17,F,1,1,1,C,B,2,A,B,535.1
RS,18,F,1,1,1,A,A,4,B,B,541.98
RS,19,F,1,1,1,B,B,2,A,A,521.9
RS,18,F,1,1,1,A,A,3,B,B,548.48
RS,18,M,1,1,2,C,C,3,D,B,613.96
RS,18,F,1,1,1,A,C,4,B,B,421.43999999999994
RS,19,F,1,1,1,D,A,4,B,B,563.8
RS,20,F,1,2,1,A,A,5,A,A,524
RS,18,M,1,2,1,A,A,4,A,B,458.52
RS,18,M,1,1,2,C,D,3,B,B,493.7
RS,18,F,1,1,1,A,B,2,B,A,511.34
RS,19,M,1,2,1,B,B,4,B,B,488.14
RS,19,F,1,2,1,A,B,6,C,B,532.4399999999999
RS,18,F,1,1,1,C,B,4,D,B,520.24
RS,19,F,1,1,1,A,A,7,B,B,522.36
RS,18,F,1,2,1,A,B,2,A,B,574.6
RS,18,F,1,1,1,C,C,3,B,B,448.15999999999997
RS,18,F,1,1,1,B,B,4,C,B,530.28
RS,18,M,1,2,1,B,B,4,C,B,543.3
RS,18,F,1,1,1,B,B,2,C,B,483.34
RS,17,F,1,1,1,B,C,3,C,B,710.58
RS,22,F,1,1,1,A,A,8,C,B,531.8199999999999
RS,18,M,1,1,1,B,B,3,A,B,468.98
RS,17,F,1,1,1,A,A,4,D,B,595
RS,19,F,1,1,1,A,A,3,B,B,458.71999999999997
RS,17,F,1,2,1,B,B,5,A,A,541.3
RS,18,F,1,1,2,A,C,5,D,B,498.5200000000001
RS,18,F,1,1,1,B,A,4,C,B,515.1800000000001
RS,17,M,1,1,1,A,A,3,B,B,505.38
RS,18,M,1,1,1,B,B,4,C,B,546.36
RS,18,F,1,1,2,C,C,3,D,B,616.4
RS,17,M,1,1,1,B,B,4,C,B,546.1
RS,17,F,1,1,1,B,B,3,C,B,536.6
RS,19,M,1,1,1,B,B,4,D,B,461.02
RS,18,F,1,2,1,A,A,3,C,B,649.92
RS,17,M,1,2,1,B,B,3,C,B,471.88
RS,18,F,1,1,1,A,A,4,A,A,615.76
RS,18,F,1,1,1,A,D,2,B,A,506.76000000000005
RS,17,F,1,2,1,D,B,3,C,B,549.72
RS,19,M,1,1,1,C,B,4,D,B,603.5
RS,18,M,1,1,2,B,C,4,D,B,683.6
RS,18,F,1,1,1,A,A,4,C,B,600.26
RS,17,F,1,1,1,B,B,5,A,A,497.5799999999999
RS,18,M,1,1,1,C,C,4,D,B,489.43999999999994
RS,17,F,1,1,1,C,C,4,D,B,635.0400000000001
RS,18,F,1,1,1,B,A,3,C,B,517.98
RS,18,M,2,1,2,C,C,3,D,B,655.02
RS,18,F,1,1,1,B,B,4,B,B,527.5
RS,18,F,1,1,1,A,A,3,C,B,496.8
RS,17,F,1,1,1,A,B,3,A,A,457.93999999999994
RS,17,F,1,1,1,C,B,4,D,B,576.08
RS,17,F,1,2,1,A,A,4,C,B,591.78
RS,18,F,1,1,1,B,C,4,D,B,613.92
RS,17,M,1,1,1,B,A,4,B,A,499.78000000000003
RS,18,M,1,1,2,B,B,4,B,B,519.22
RS,17,F,1,1,2,C,C,2,D,B,685.1800000000001
RS,18,F,1,1,1,A,A,4,A,B,543.8399999999999
RS,18,F,1,1,1,A,A,5,A,A,531.1600000000001
RS,17,F,1,1,2,B,B,4,C,B,598.8199999999999
RS,18,M,1,1,1,C,C,3,C,B,732.46
RS,18,M,1,1,1,A,B,3,C,B,496.67999999999995
RS,18,M,1,2,1,A,A,3,A,B,579.2
RS,17,M,1,1,1,A,A,4,C,B,552.1600000000001
RS,18,M,1,1,2,C,C,4,D,B,673.26
RS,25,M,1,2,1,A,A,3,C,B,410.7
RS,18,F,1,1,2,B,A,3,B,B,609.58
RS,18,M,1,1,1,A,A,3,D,B,575.66
RS,18,F,1,2,1,C,B,2,B,B,510.32
RS,17,F,1,2,1,A,A,3,B,B,501.5200000000001
RS,17,F,1,2,1,B,B,3,C,B,635.88
RS,18,M,1,1,1,B,B,3,B,B,525.4399999999999
RS,18,F,1,1,2,B,B,4,D,B,697.5
RS,18,F,1,1,2,B,C,4,D,B,582.5200000000001
RS,18,M,1,1,1,A,A,4,B,B,536.96
RS,17,F,1,1,1,A,A,4,A,A,545.1200000000001
RS,17,M,1,1,1,A,A,6,D,B,543.4799999999999
RS,17,F,1,1,1,A,A,2,A,A,523.24
RS,18,M,1,1,1,A,A,4,B,B,484.52
RS,18,M,1,1,1,A,A,5,D,B,505.46000000000004
RS,19,F,1,2,1,A,A,2,A,B,467.9
RS,18,F,1,1,1,A,A,3,B,B,492.12
RS,18,F,1,1,1,B,C,3,C,B,681.52
RS,18,F,1,1,1,B,A,3,C,B,439.66
RS,18,F,1,1,1,A,A,4,D,B,574.5600000000001
RS,18,F,1,1,1,A,C,4,B,A,505.12
RS,18,F,1,1,1,B,B,3,B,B,582.28
RS,19,M,1,1,1,B,B,2,C,B,562.4399999999999
RS,18,F,1,1,1,A,B,4,B,B,500.2
RS,18,M,1,1,1,B,C,2,B,B,534.46
RS,17,M,1,1,2,B,C,3,D,B,650.24
RS,17,F,1,1,1,A,A,5,C,B,568.02
RS,17,F,1,1,1,A,B,3,B,B,465.4200000000001
RS,17,M,1,2,1,A,A,2,A,A,481.08000000000004
RS,19,F,1,1,1,B,B,3,C,B,533.34
RS,18,M,1,1,1,B,A,3,C,B,473
RS,18,M,1,1,1,B,A,7,D,B,509.71999999999997
RS,18,F,1,1,1,A,A,5,C,B,602.3
RS,18,F,1,1,2,C,C,5,D,B,632.86
RS,18,F,1,1,1,A,B,6,B,B,511.43999999999994
RS,19,F,1,1,1,A,A,4,C,A,449.4
RS,17,M,1,1,1,B,A,3,C,B,641.4
RS,17,M,1,1,1,A,B,4,B,B,512.42
RS,17,F,1,2,1,D,A,6,B,B,584.08
RS,18,F,1,1,1,A,B,2,B,B,552.24
RS,17,F,1,1,1,C,B,2,B,B,613.2
RS,18,F,1,2,1,B,B,4,B,B,443.43999999999994
RS,18,F,1,1,1,A,A,3,A,A,641.8399999999999
RS,17,F,1,1,1,A,B,3,D,B,629.52
RS,18,F,1,1,1,A,A,4,B,A,583.58
RS,18,F,1,1,1,C,B,5,D,B,492.84
RS,21,F,1,2,1,A,A,3,C,B,382.9
RS,17,F,1,2,1,A,A,3,A,B,528.2
RS,17,F,1,1,1,B,A,4,B,B,504.2799999999999
RS,17,F,1,1,1,A,A,3,C,B,653.62
RS,17,M,1,1,2,C,C,2,C,B,667.1
RS,17,M,1,2,1,D,A,3,A,B,413.53999999999996
RS,17,M,1,2,1,A,A,6,B,B,506.18
RS,18,M,1,1,1,B,B,4,C,B,505.1
RS,18,F,1,1,1,A,B,3,C,B,669.26
RS,18,F,1,2,1,C,C,4,D,B,668.1
RS,18,M,1,1,1,B,A,4,C,B,509.7799999999999
RS,17,F,1,1,1,B,B,5,C,B,558.3
RS,17,F,1,1,1,C,B,3,B,B,524.4
RS,18,M,1,1,1,C,C,4,D,B,756.6
RS,20,M,1,1,1,B,B,2,B,B,636.36
RS,18,F,1,2,1,A,B,4,A,A,527.72
RS,17,F,1,1,1,A,B,3,A,B,442.98
RS,18,F,1,1,2,C,C,3,C,B,681.1800000000001
RS,18,M,1,1,2,B,B,3,C,B,542.9200000000001
RS,18,F,1,2,1,B,A,3,C,B,496.85999999999996
RS,19,M,1,1,1,B,B,3,B,B,582.9200000000001
RS,17,M,1,1,1,C,C,3,D,B,646.04
RS,19,F,1,2,1,B,B,2,A,B,401.62
RS,18,M,1,1,1,B,A,4,C,B,597.86
RS,18,F,1,1,1,A,B,4,B,B,589.1600000000001
RS,18,M,1,2,1,A,B,5,C,B,585.42
RS,18,F,1,1,1,A,B,3,B,B,671.8799999999999
RS,18,M,1,1,1,D,D,3,C,B,580.8799999999999
RS,21,M,1,1,1,A,A,3,B,A,408.6
RS,17,M,1,1,2,C,B,5,D,B,505.2
RS,18,F,1,2,1,B,C,5,B,B,485.9799999999999
RS,25,M,1,2,1,A,A,2,B,B,461.86
RS,18,M,1,1,1,C,C,5,C,B,455.9
RS,18,M,1,1,1,C,B,6,D,B,477.7
RS,16,F,1,1,1,B,B,4,C,A,548.8399999999999
RS,17,F,1,1,2,C,C,5,D,B,707.04
RS,17,F,1,1,1,C,C,5,C,B,718.6400000000001
RS,18,F,1,1,2,C,C,3,D,B,585.72
RS,18,M,2,1,1,D,C,3,D,B,571.28
RS,18,F,1,2,1,A,A,4,B,A,524.3399999999999
RS,18,M,1,1,1,A,A,5,C,B,668
RS,17,F,1,1,1,B,B,4,C,B,594.24
RS,18,M,1,1,1,A,A,4,B,B,640.8399999999999
RS,18,M,1,2,1,B,B,3,B,B,453.62
RS,18,F,1,2,1,D,A,6,A,B,478.36
RS,18,M,1,1,2,C,C,2,D,B,596.3199999999999
RS,18,F,1,1,1,C,C,4,C,B,498.37999999999994
RS,18,M,1,1,1,D,B,4,B,B,524.1
RS,17,F,1,1,1,C,C,2,C,B,624.76
RS,18,F,1,1,2,C,C,4,B,B,553.4200000000001
RS,18,F,1,1,1,B,C,3,C,B,542.8199999999999
RS,18,F,1,1,1,D,C,5,D,B,579.72
RS,17,M,1,1,1,D,D,4,D,B,574.6800000000001
RS,17,M,1,1,1,B,B,4,C,B,603.3599999999999
RS,17,F,1,1,2,C,C,5,D,B,666.78
RS,18,F,1,1,1,A,A,5,A,A,486.16
RS,18,M,1,1,2,B,C,3,D,B,611.0799999999999
RS,18,F,1,1,2,C,C,6,D,B,690.08
RS,17,F,1,1,2,B,C,3,D,B,569.9
RS,18,M,2,1,2,C,C,2,B,B,614.64
RS,18,F,1,1,1,B,B,2,C,B,549.22
RS,18,M,1,1,2,C,C,4,D,B,704.6400000000001
RS,18,F,2,1,1,A,A,2,B,B,554.54
RS,18,M,1,1,2,C,C,4,C,B,598.3
RS,30,F,1,1,1,A,A,3,B,A,400.58000000000004
